
secret_religious_society_gaiwiio;[GetReligiousCommunityName_gaiwiio];[GetReligiousCommunityName_gaiwiio];[GetReligiousCommunityName_gaiwiio];;[GetReligiousCommunityName_gaiwiio];;;;;;;;;x
secret_religious_society_gaiwiio_desc;[GetReligiousSocietyDesc_gaiwiio];[GetReligiousSocietyDesc_gaiwiio];[GetReligiousSocietyDesc_gaiwiio];;[GetReligiousSocietyDesc_gaiwiio];;;;;;;;;x
secret_religious_society_gaiwiio_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_gaiwiio_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_gaiwiio;The [gaiwiio.GetName] Faithful;Fidèles [gaiwiio.GetName]s;Die [gaiwiio.GetName]en Gläubigen;;Creyentes [gaiwiio.GetName]s;;;;;;;;;x
secretly_convert_to_gaiwiio_holy_site;Secretly Convert to [gaiwiio.GetName];Adopter en secret la foi [gaiwiio.GetName];Heimlich zum [gaiwiio.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [gaiwiio.GetName];;;;;;;;;x
secretly_convert_to_gaiwiio_holy_site_desc;The §Y[gaiwiio.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gaiwiio.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gaiwiio.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gaiwiio.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_gaian;[GetReligiousCommunityName_gaian];[GetReligiousCommunityName_gaian];[GetReligiousCommunityName_gaian];;[GetReligiousCommunityName_gaian];;;;;;;;;x
secret_religious_society_gaian_desc;[GetReligiousSocietyDesc_gaian];[GetReligiousSocietyDesc_gaian];[GetReligiousSocietyDesc_gaian];;[GetReligiousSocietyDesc_gaian];;;;;;;;;x
secret_religious_society_gaian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_gaian_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_gaian;The [gaian.GetName] Faithful;Fidèles [gaian.GetName]s;Die [gaian.GetName]en Gläubigen;;Creyentes [gaian.GetName]s;;;;;;;;;x
secretly_convert_to_gaian_holy_site;Secretly Convert to [gaian.GetName];Adopter en secret la foi [gaian.GetName];Heimlich zum [gaian.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [gaian.GetName];;;;;;;;;x
secretly_convert_to_gaian_holy_site_desc;The §Y[gaian.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gaian.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gaian.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gaian.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_fidelista;[GetReligiousCommunityName_fidelista];[GetReligiousCommunityName_fidelista];[GetReligiousCommunityName_fidelista];;[GetReligiousCommunityName_fidelista];;;;;;;;;x
secret_religious_society_fidelista_desc;[GetReligiousSocietyDesc_fidelista];[GetReligiousSocietyDesc_fidelista];[GetReligiousSocietyDesc_fidelista];;[GetReligiousSocietyDesc_fidelista];;;;;;;;;x
secret_religious_society_fidelista_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_fidelista_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_fidelista;The [fidelista.GetName] Faithful;Fidèles [fidelista.GetName]s;Die [fidelista.GetName]en Gläubigen;;Creyentes [fidelista.GetName]s;;;;;;;;;x
secretly_convert_to_fidelista_holy_site;Secretly Convert to [fidelista.GetName];Adopter en secret la foi [fidelista.GetName];Heimlich zum [fidelista.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [fidelista.GetName];;;;;;;;;x
secretly_convert_to_fidelista_holy_site_desc;The §Y[fidelista.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[fidelista.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[fidelista.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[fidelista.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_exovedate;[GetReligiousCommunityName_exovedate];[GetReligiousCommunityName_exovedate];[GetReligiousCommunityName_exovedate];;[GetReligiousCommunityName_exovedate];;;;;;;;;x
secret_religious_society_exovedate_desc;[GetReligiousSocietyDesc_exovedate];[GetReligiousSocietyDesc_exovedate];[GetReligiousSocietyDesc_exovedate];;[GetReligiousSocietyDesc_exovedate];;;;;;;;;x
secret_religious_society_exovedate_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_exovedate_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_exovedate;The [exovedate.GetName] Faithful;Fidèles [exovedate.GetName]s;Die [exovedate.GetName]en Gläubigen;;Creyentes [exovedate.GetName]s;;;;;;;;;x
secretly_convert_to_exovedate_holy_site;Secretly Convert to [exovedate.GetName];Adopter en secret la foi [exovedate.GetName];Heimlich zum [exovedate.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [exovedate.GetName];;;;;;;;;x
secretly_convert_to_exovedate_holy_site_desc;The §Y[exovedate.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[exovedate.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[exovedate.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[exovedate.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_gridiron;[GetReligiousCommunityName_gridiron];[GetReligiousCommunityName_gridiron];[GetReligiousCommunityName_gridiron];;[GetReligiousCommunityName_gridiron];;;;;;;;;x
secret_religious_society_gridiron_desc;[GetReligiousSocietyDesc_gridiron];[GetReligiousSocietyDesc_gridiron];[GetReligiousSocietyDesc_gridiron];;[GetReligiousSocietyDesc_gridiron];;;;;;;;;x
secret_religious_society_gridiron_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_gridiron_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_gridiron;The [gridiron.GetName] Faithful;Fidèles [gridiron.GetName]s;Die [gridiron.GetName]en Gläubigen;;Creyentes [gridiron.GetName]s;;;;;;;;;x
secretly_convert_to_gridiron_holy_site;Secretly Convert to [gridiron.GetName];Adopter en secret la foi [gridiron.GetName];Heimlich zum [gridiron.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [gridiron.GetName];;;;;;;;;x
secretly_convert_to_gridiron_holy_site_desc;The §Y[gridiron.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gridiron.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gridiron.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gridiron.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_abolitionist;[GetReligiousCommunityName_abolitionist];[GetReligiousCommunityName_abolitionist];[GetReligiousCommunityName_abolitionist];;[GetReligiousCommunityName_abolitionist];;;;;;;;;x
secret_religious_society_abolitionist_desc;[GetReligiousSocietyDesc_abolitionist];[GetReligiousSocietyDesc_abolitionist];[GetReligiousSocietyDesc_abolitionist];;[GetReligiousSocietyDesc_abolitionist];;;;;;;;;x
secret_religious_society_abolitionist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_abolitionist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_abolitionist;The [abolitionist.GetName] Faithful;Fidèles [abolitionist.GetName]s;Die [abolitionist.GetName]en Gläubigen;;Creyentes [abolitionist.GetName]s;;;;;;;;;x
secretly_convert_to_abolitionist_holy_site;Secretly Convert to [abolitionist.GetName];Adopter en secret la foi [abolitionist.GetName];Heimlich zum [abolitionist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [abolitionist.GetName];;;;;;;;;x
secretly_convert_to_abolitionist_holy_site_desc;The §Y[abolitionist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[abolitionist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[abolitionist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[abolitionist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_amaitist;[GetReligiousCommunityName_amaitist];[GetReligiousCommunityName_amaitist];[GetReligiousCommunityName_amaitist];;[GetReligiousCommunityName_amaitist];;;;;;;;;x
secret_religious_society_amaitist_desc;[GetReligiousSocietyDesc_amaitist];[GetReligiousSocietyDesc_amaitist];[GetReligiousSocietyDesc_amaitist];;[GetReligiousSocietyDesc_amaitist];;;;;;;;;x
secret_religious_society_amaitist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_amaitist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_amaitist;The [amaitist.GetName] Faithful;Fidèles [amaitist.GetName]s;Die [amaitist.GetName]en Gläubigen;;Creyentes [amaitist.GetName]s;;;;;;;;;x
secretly_convert_to_amaitist_holy_site;Secretly Convert to [amaitist.GetName];Adopter en secret la foi [amaitist.GetName];Heimlich zum [amaitist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [amaitist.GetName];;;;;;;;;x
secretly_convert_to_amaitist_holy_site_desc;The §Y[amaitist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[amaitist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[amaitist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[amaitist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_adventist;[GetReligiousCommunityName_adventist];[GetReligiousCommunityName_adventist];[GetReligiousCommunityName_adventist];;[GetReligiousCommunityName_adventist];;;;;;;;;x
secret_religious_society_adventist_desc;[GetReligiousSocietyDesc_adventist];[GetReligiousSocietyDesc_adventist];[GetReligiousSocietyDesc_adventist];;[GetReligiousSocietyDesc_adventist];;;;;;;;;x
secret_religious_society_adventist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_adventist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_adventist;The [adventist.GetName] Faithful;Fidèles [adventist.GetName]s;Die [adventist.GetName]en Gläubigen;;Creyentes [adventist.GetName]s;;;;;;;;;x
secretly_convert_to_adventist_holy_site;Secretly Convert to [adventist.GetName];Adopter en secret la foi [adventist.GetName];Heimlich zum [adventist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [adventist.GetName];;;;;;;;;x
secretly_convert_to_adventist_holy_site_desc;The §Y[adventist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[adventist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[adventist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[adventist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_crow_way;[GetReligiousCommunityName_crow_way];[GetReligiousCommunityName_crow_way];[GetReligiousCommunityName_crow_way];;[GetReligiousCommunityName_crow_way];;;;;;;;;x
secret_religious_society_crow_way_desc;[GetReligiousSocietyDesc_crow_way];[GetReligiousSocietyDesc_crow_way];[GetReligiousSocietyDesc_crow_way];;[GetReligiousSocietyDesc_crow_way];;;;;;;;;x
secret_religious_society_crow_way_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_crow_way_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_crow_way;The [crow_way.GetName] Faithful;Fidèles [crow_way.GetName]s;Die [crow_way.GetName]en Gläubigen;;Creyentes [crow_way.GetName]s;;;;;;;;;x
secretly_convert_to_crow_way_holy_site;Secretly Convert to [crow_way.GetName];Adopter en secret la foi [crow_way.GetName];Heimlich zum [crow_way.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [crow_way.GetName];;;;;;;;;x
secretly_convert_to_crow_way_holy_site_desc;The §Y[crow_way.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[crow_way.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[crow_way.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[crow_way.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_amunite;[GetReligiousCommunityName_amunite];[GetReligiousCommunityName_amunite];[GetReligiousCommunityName_amunite];;[GetReligiousCommunityName_amunite];;;;;;;;;x
secret_religious_society_amunite_desc;[GetReligiousSocietyDesc_amunite];[GetReligiousSocietyDesc_amunite];[GetReligiousSocietyDesc_amunite];;[GetReligiousSocietyDesc_amunite];;;;;;;;;x
secret_religious_society_amunite_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_amunite_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_amunite;The [amunite.GetName] Faithful;Fidèles [amunite.GetName]s;Die [amunite.GetName]en Gläubigen;;Creyentes [amunite.GetName]s;;;;;;;;;x
secretly_convert_to_amunite_holy_site;Secretly Convert to [amunite.GetName];Adopter en secret la foi [amunite.GetName];Heimlich zum [amunite.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [amunite.GetName];;;;;;;;;x
secretly_convert_to_amunite_holy_site_desc;The §Y[amunite.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[amunite.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[amunite.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[amunite.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_anishinaabe;[GetReligiousCommunityName_anishinaabe];[GetReligiousCommunityName_anishinaabe];[GetReligiousCommunityName_anishinaabe];;[GetReligiousCommunityName_anishinaabe];;;;;;;;;x
secret_religious_society_anishinaabe_desc;[GetReligiousSocietyDesc_anishinaabe];[GetReligiousSocietyDesc_anishinaabe];[GetReligiousSocietyDesc_anishinaabe];;[GetReligiousSocietyDesc_anishinaabe];;;;;;;;;x
secret_religious_society_anishinaabe_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_anishinaabe_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_anishinaabe;The [anishinaabe.GetName] Faithful;Fidèles [anishinaabe.GetName]s;Die [anishinaabe.GetName]en Gläubigen;;Creyentes [anishinaabe.GetName]s;;;;;;;;;x
secretly_convert_to_anishinaabe_holy_site;Secretly Convert to [anishinaabe.GetName];Adopter en secret la foi [anishinaabe.GetName];Heimlich zum [anishinaabe.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [anishinaabe.GetName];;;;;;;;;x
secretly_convert_to_anishinaabe_holy_site_desc;The §Y[anishinaabe.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[anishinaabe.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[anishinaabe.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[anishinaabe.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_aquarian;[GetReligiousCommunityName_aquarian];[GetReligiousCommunityName_aquarian];[GetReligiousCommunityName_aquarian];;[GetReligiousCommunityName_aquarian];;;;;;;;;x
secret_religious_society_aquarian_desc;[GetReligiousSocietyDesc_aquarian];[GetReligiousSocietyDesc_aquarian];[GetReligiousSocietyDesc_aquarian];;[GetReligiousSocietyDesc_aquarian];;;;;;;;;x
secret_religious_society_aquarian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_aquarian_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_aquarian;The [aquarian.GetName] Faithful;Fidèles [aquarian.GetName]s;Die [aquarian.GetName]en Gläubigen;;Creyentes [aquarian.GetName]s;;;;;;;;;x
secretly_convert_to_aquarian_holy_site;Secretly Convert to [aquarian.GetName];Adopter en secret la foi [aquarian.GetName];Heimlich zum [aquarian.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [aquarian.GetName];;;;;;;;;x
secretly_convert_to_aquarian_holy_site_desc;The §Y[aquarian.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[aquarian.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[aquarian.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[aquarian.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_arcadian;[GetReligiousCommunityName_arcadian];[GetReligiousCommunityName_arcadian];[GetReligiousCommunityName_arcadian];;[GetReligiousCommunityName_arcadian];;;;;;;;;x
secret_religious_society_arcadian_desc;[GetReligiousSocietyDesc_arcadian];[GetReligiousSocietyDesc_arcadian];[GetReligiousSocietyDesc_arcadian];;[GetReligiousSocietyDesc_arcadian];;;;;;;;;x
secret_religious_society_arcadian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_arcadian_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_arcadian;The [arcadian.GetName] Faithful;Fidèles [arcadian.GetName]s;Die [arcadian.GetName]en Gläubigen;;Creyentes [arcadian.GetName]s;;;;;;;;;x
secretly_convert_to_arcadian_holy_site;Secretly Convert to [arcadian.GetName];Adopter en secret la foi [arcadian.GetName];Heimlich zum [arcadian.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [arcadian.GetName];;;;;;;;;x
secretly_convert_to_arcadian_holy_site_desc;The §Y[arcadian.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[arcadian.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[arcadian.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[arcadian.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_baphometist;[GetReligiousCommunityName_baphometist];[GetReligiousCommunityName_baphometist];[GetReligiousCommunityName_baphometist];;[GetReligiousCommunityName_baphometist];;;;;;;;;x
secret_religious_society_baphometist_desc;[GetReligiousSocietyDesc_baphometist];[GetReligiousSocietyDesc_baphometist];[GetReligiousSocietyDesc_baphometist];;[GetReligiousSocietyDesc_baphometist];;;;;;;;;x
secret_religious_society_baphometist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_baphometist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_baphometist;The [baphometist.GetName] Faithful;Fidèles [baphometist.GetName]s;Die [baphometist.GetName]en Gläubigen;;Creyentes [baphometist.GetName]s;;;;;;;;;x
secretly_convert_to_baphometist_holy_site;Secretly Convert to [baphometist.GetName];Adopter en secret la foi [baphometist.GetName];Heimlich zum [baphometist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [baphometist.GetName];;;;;;;;;x
secretly_convert_to_baphometist_holy_site_desc;The §Y[baphometist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[baphometist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[baphometist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[baphometist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_blue_star;[GetReligiousCommunityName_blue_star];[GetReligiousCommunityName_blue_star];[GetReligiousCommunityName_blue_star];;[GetReligiousCommunityName_blue_star];;;;;;;;;x
secret_religious_society_blue_star_desc;[GetReligiousSocietyDesc_blue_star];[GetReligiousSocietyDesc_blue_star];[GetReligiousSocietyDesc_blue_star];;[GetReligiousSocietyDesc_blue_star];;;;;;;;;x
secret_religious_society_blue_star_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_blue_star_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_blue_star;The [blue_star.GetName] Faithful;Fidèles [blue_star.GetName]s;Die [blue_star.GetName]en Gläubigen;;Creyentes [blue_star.GetName]s;;;;;;;;;x
secretly_convert_to_blue_star_holy_site;Secretly Convert to [blue_star.GetName];Adopter en secret la foi [blue_star.GetName];Heimlich zum [blue_star.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [blue_star.GetName];;;;;;;;;x
