PROV2474;Útila;;;;;;;;;;;;;x
PROV2475;Omoa;;;;;;;;;;;;;x
PROV2476;Villanueva;;;;;;;;;;;;;x
PROV2477;Tela;;;;;;;;;;;;;x
PROV2478;El Progreso;;;;;;;;;;;;;x
PROV2479;Esparta;;;;;;;;;;;;;x
PROV2480;Olanchito;;;;;;;;;;;;;x
PROV2481;Tocoa;;;;;;;;;;;;;x
PROV2482;Iriona;;;;;;;;;;;;;x
PROV2483;Quimistán;;;;;;;;;;;;;x
PROV2484;Santa Bárbara;;;;;;;;;;;;;x
2484PROV;137;35;26;Santa Barbara;x
d_guanaja;Guanajá;;;;;;;;;;;;;x
d_guanaja_adj;Guanajan;;;;;;;;;;;;;x
d_retalhuleu;Retalhuleu;;;;;;;;;;;;;x
d_cortes;Cortés;;;;;;;;;;;;x
d_cortes_adj;Cortesian;;;;;;;;;;;;x		
c_san_pedro_sula;San Pedro Sula;;;;;;;;;;;x	
b_san_jose_del_boqueron_HN;San José del Boquerón;;;;;;;;;;;x		
b_chamelecon_HN;Chamelecón;;;;;;;;;;;x		
b_rio_blanquito_HN;Río Blanquito;;;;;;;;;;;x		
c_omoa;Omoa;;;;;;;;;;;x		
b_san_fernando_HN;San Fernando;;;;;;;;;;;x		
b_corinto_HN;Corinto;;;;;;;;;;;x		
b_tegucigalpita_HN;Tegucigalpita;;;;;;;;;;;x		
b_cuyamelito_HN;Cuyamelito;;;;;;;;;;;x		
b_san_marcos_HN;San Marcos;;;;;;;;;;;x		
b_rio_coto_HN;Río Coto;;;;;;;;;;;x		
c_villanueva;Villanueva;;;;;;;;;;;x		
b_santa_cruz_de_yojoa_HN;Santa Cruz de Yojoa;;;;;;;;;;;x		
b_san_antonio_de_cortes_HN;San Antonio de Cortés;;;;;;;;;;;x		
b_pena_blanca_HN;Peña Blanca;;;;;;;;;;;x		
b_pimienta_HN;Pimienta;;;;;;;;;;;x		
b_potrerillos_HN;Potrerillos;;;;;;;;;;;x		
b_san_francisco_de_yojoa_HN;San Francisco de Yojoa;;;;;;;;;;;x		
b_san_manuel_HN;San Manuel;;;;;;;;;;;x		
d_santa_barbara;Santa Bárbara;;;;;;;;;;;x		
c_santa_barbara_cortes;Santa Bárbara;;;;;;;;;;;x		
b_las_vegas_HN;Las Vegas;;;;;;;;;;;x		
b_san_nicolas_HN;San Nicolás;;;;;;;;;;;x		
b_gualala_HN;Gualala;;;;;;;;;;;x		
b_san_vicente_centenario_HN;San Vicente Centenario;;;;;;;;;;;x		
b_arada_HN;Arada;;;;;;;;;;;x		
b_san_jose_de_colinas_HN;San José de Colinas;;;;;;;;;;;x		
b_proteccion_HN;Protección;;;;;;;;;;;x		
c_quimistan;Quimistán;;;;;;;;;;;x
b_naco_HN;Naco;;;;;;;;;;;x		
b_san_marcos_HN;San Marcos;;;;;;;;;;;x		
b_azacualpa_HN;Azacualpa;;;;;;;;;;;x		
b_pinalejo_HN;Pinalejo;;;;;;;;;;;x		
b_macuelizo_HN;Macuelizo;;;;;;;;;;;x		
b_chiquila_HN;Chiquilá;;;;;;;;;;;x		
b_sula_HN;Sula;;;;;;;;;;;x	
d_yoro;Yoro;;;;;;;;;;;x		
b_guaymitas_HN;Guaymitas;;;;;;;;;;;x		
b_urraco_HN;Urraco;;;;;;;;;;;x		
b_toyos_HN;Toyos;;;;;;;;;;;x		
b_la_mina_HN;La Mina;;;;;;;;;;;x		
b_victoria_EP_HN;Victoria;;;;;;;;;;;x		
c_yoro;Yoro;;;;;;;;;;;x		
b_jocon_HN;Jocón;;;;;;;;;;;x		
b_subirana_HN;Subirana;;;;;;;;;;;x		
b_sulaco_HN;Sulaco;;;;;;;;;;;x		
b_victoria_HN;Victoria;;;;;;;;;;;x		
c_olanchito;Olanchito;;;;;;;;;;;x		
b_tepusteca_HN;Tepusteca;;;;;;;;;;;x		
b_san_jose_HN;San José;;;;;;;;;;;x		
b_arenal_HN;Arenal;;;;;;;;;;;x		
b_coyoles_HN;Coyoles;;;;;;;;;;;x		
b_nombre_de_jesus_HN;Nombre de Jesús;;;;;;;;;;;x		
b_trojas_HN;Trojas;;;;;;;;;;;x		
b_mame_HN;Mame;;;;;;;;;;;x		
b_el_porvenir_HN;El Porvernir;;;;;;;;;;;x		
b_corralitos_HN;Corralitos;;;;;;;;;;;x		
b_la_union_HN;La Unión;;;;;;;;;;;x		
b_el_pino_HN;El Pino;;;;;;;;;;;x		
b_nueva_armenia_HN;Nueva Armenia;;;;;;;;;;;x		
c_esparta;Esparta;;;;;;;;;;;x		
b_esparta_HN;Esparta;;;;;;;;;;;x		
b_san_juan_pueblo_HN;San Juan Pueblo;;;;;;;;;;;x		
b_mezapita_HN;Mezapita;;;;;;;;;;;x		
b_santa_ana_HN;Santa Ana;;;;;;;;;;;x		
b_la_ensenada_HN;La Ensenada;;;;;;;;;;;x		
c_tela;Tela;;;;;;;;;;;x		
b_atenas_de_san_cristobal_HN;Atenas de San Cristóbal;;;;;;;;;;;x		
b_mezapa_HN;Mezapa;;;;;;;;;;;x		
b_tornabe_HN;Tornabé;;;;;;;;;;;x		
b_san_francisco_de_saco_arizona_HN;San Francisco de Saco Arizona;;;;;;;;;;;x		
b_hicaque_HN;Hicaque;;;;;;;;;;;x		
b_marion_HN;Marión;;;;;;;;;;;x		
d_islas_de_la_bahia;Islas de la Bahía;;;;;;;;;;;;;x	
c_islas_de_la_bahia;Roatán;;;;;;;;;;;;;x
b_west_bay_HN;West Bay;;;;;;;;;;;;;x	
b_french_harbour_HN;French Harbour;;;;;;;;;;;;;x	
b_santa_elena_HN;Santa Elena;;;;;;;;;;;;;x	
b_sandy_bay_HN;Sandy Bay;;;;;;;;;;;;;x	
c_utila;Útila;;;;;;;;;;;;;x	
b_los_cayitos_HN;Los Cayitos;;;;;;;;;;;;;x	
b_blue_bayou_HN;Blue Bayou;;;;;;;;;;;;;x	
b_south_shore_HN;South Shore;;;;;;;;;;;;;x	
b_the_point_HN;The Point;;;;;;;;;;;;;x	
b_pumpkin_hill_HN;Pumpkin Hill;;;;;;;;;;;;;x	
b_iron_shore_HN;Iron Shore;;;;;;;;;;;;;x	
b_holland_HN;Holland;;;;;;;;;;;;;x	
c_guanaja;Guanajá;;;;;;;;;;;;;x	
b_bonnaca_HN;Bonnaca;;;;;;;;;;;;;x	
b_mangrove_bight_HN;Mangrove Bight;;;;;;;;;;;;;x	
b_savannah_bight_HN;Savannah Bight;;;;;;;;;;;;;x	
b_pelican_reef_HN;Pelican Reef;;;;;;;;;;;;;x	
b_east_end_HN;East End;;;;;;;;;;;;;x	
b_north_east_bight_HN;North East Bight;;;;;;;;;;;;;x	
b_pond_cay_HN;Pond Cay;;;;;;;;;;;;;x	
c_colon;Trujillo;;;;;;;;;;;;;x
b_santa_fe_HN;Santa Fe;;;;;;;;;;;;;x	
b_santa_rosa_de_aguan_HN;Santa Rosa de Aguán;;;;;;;;;;;;;x	
b_aguan_HN;Aguán;;;;;;;;;;;;;x	
b_los leones_HN;Los Leones;;;;;;;;;;;;;x	
b_rio_esteban_HN;Río Esteban;;;;;;;;;;;;;x	
b_betulia_HN;Betulia;;;;;;;;;;;;;x	
c_tocoa;Tocoa;;;;;;;;;;;;;x	
b_salama_HN;Salamá;;;;;;;;;;;;;x	
b_cuaca_HN;Cuacá;;;;;;;;;;;;;x	
b_corocito_HN;Corocito;;;;;;;;;;;;;x	
b_churrusquera_HN;Churrusquera;;;;;;;;;;;;;x	
c_iriona;Iriona;;;;;;;;;;;;;x	
b_cusuna_HN;Cusuna;;;;;;;;;;;;;x	
b_farallones_HN;Farallones;;;;;;;;;;;;;x	
b_punta_piedra_HN;Punta Piedra;;;;;;;;;;;;;x	
b_ciriboya_HN;Ciriboya;;;;;;;;;;;;;x	
b_francia_HN;Francia;;;;;;;;;;;;;x	
b_el_urraco_HN;El Urraco;;;;;;;;;;;;;x	
PROV2485;Ocotepeque;;;;;;;;;;;;;x
PROV2486;Gracias;;;;;;;;;;;;;x
PROV2487;Intibucá;;;;;;;;;;;;;x
PROV2488;Siguatepeque;;;;;;;;;;;;;x
PROV2489;La Paz;;;;;;;;;;;;;x
PROV2490;Ojojona;;;;;;;;;;;;;x
PROV2491;Morazán;;;;;;;;;;;;;x
PROV2492;Juticalpa;;;;;;;;;;;;;x
PROV2493;Gualaco;;;;;;;;;;;;;x
PROV2494;Danli;;;;;;;;;;;;;x
PROV2495;Yuscarán;;;;;;;;;;;;;x
PROV2496;Texiguat;;;;;;;;;;;;;x
PROV2497;Marcovia;;;;;;;;;;;;;x
PROV2498;Valle;;;;;;;;;;;;;x
PROV2499;Amapala;;;;;;;;;;;;;x
PROV2500;Somotillo;;;;;;;;;;;;;x
PROV2501;Larreynaga;;;;;;;;;;;;;x
PROV2502;León;;;;;;;;;;;;;x
PROV2503;Tipitapa;;;;;;;;;;;;;x
PROV2504;Granada;;;;;;;;;;;;;x
PROV2505;Masaya;;;;;;;;;;;;;x
PROV2506;Moyogalpa;;;;;;;;;;;;;x
PROV2507;Islas Zapateras;;;;;;;;;;;;;x
PROV2508;Angostura;;;;;;;;;;;;;x
PROV2509;Castillo;;;;;;;;;;;;;x
PROV2510;San Miguelito;;;;;;;;;;;;;x
PROV2511;Río San Juan;;;;;;;;;;;;;x
PROV2512;Gran Lago de Nicaragua;;;;;;;;;;;;;x
PROV2513;Río Escondido;;;;;;;;;;;;;x
PROV2514;Bluefields Bay;;;;;;;;;;;;;x
PROV2515;Prinzapolka River;;;;;;;;;;;;;x
PROV2516;Nueva Guinea;;;;;;;;;;;;;x
PROV2517;Muelle de los Bueyes;;;;;;;;;;;;;x
PROV2518;Kukra Hill;;;;;;;;;;;;;x
PROV2519;Perlas;;;;;;;;;;;;;x
PROV2520;Karawala;;;;;;;;;;;;;x
PROV2521;Corn Islands;;;;;;;;;;;;;x
PROV2522;Cayo Miskitu;;;;;;;;;;;;;x
PROV2523;Prinzapolka;;;;;;;;;;;;;x
PROV2524;Wanki;;;;;;;;;;;;;x
PROV2525;Waspan;;;;;;;;;;;;;x
PROV2526;Rosita;;;;;;;;;;;;;x
PROV2527;Bonanza;;;;;;;;;;;;;x
PROV2528;Alimikamba;;;;;;;;;;;;;x
PROV2529;Waslala;;;;;;;;;;;;;x
PROV2530;Mulukuku;;;;;;;;;;;;;x
PROV2531;Bocay;;;;;;;;;;;;;x
PROV2532;Nueva Segovia;;;;;;;;;;;;;x
PROV2533;Madriz;;;;;;;;;;;;;x
PROV2534;Matiguas;;;;;;;;;;;;;x
PROV2535;Boaco;;;;;;;;;;;;;x
PROV2536;Rama Cay;;;;;;;;;;;;;x
PROV2537;Wampusirpi;;;;;;;;;;;;;x
PROV2538;Brus Laguna;;;;;;;;;;;;;x
PROV2538;Brus Laguna;;;;;;;;;;;;;x
c_ocotepeque;Ocotepeque;;;;;;;;;;;;;x
c_ocotepeque_adj;Ocotepequean;;;;;;;;;;;;;x
b_san_marcos_HN;San Marcos;;;;;;;;;;;;;x
b_san_francisco_de_valle_HN;San Francisco de Valle;;;;;;;;;;;;;x
b_dolores_merendon_HN;Dolores Merendón;;;;;;;;;;;;;x
b_san_fernando_LEMPIRA_HN;San Fernando;;;;;;;;;;;;;x
b_la_fraternidad_HN;La Fraternidad;;;;;;;;;;;;;x
b_la_labor_HN;La Labor;;;;;;;;;;;;;x
b_san_rafael_HN;San Rafael;;;;;;;;;;;;;x
b_belen_gualcho_HN;Belén Gualcho;;;;;;;;;;;;;x
b_la_union_LEMPIRA_HN;La Unión;;;;;;;;;;;;;x
b_san_jose_HN;San José;;;;;;;;;;;;;x
b_concepcion_HN;Concepción;;;;;;;;;;;;;x
b_la_iguala_HN;La Iguala;;;;;;;;;;;;;x
b_agua_zarca_HN;Agua Zarca;;;;;;;;;;;;;x
b_proteccion_HN;Protección;;;;;;;;;;;;;x
b_corquin_HN;Corquín;;;;;;;;;;;;;x
b_cabanas_HN;Cabañas;;;;;;;;;;;;;x
b_cucuyagua_HN;Cucuyagua;;;;;;;;;;;;;x
c_gracias;Gracias;;;;;;;;;;;;;x
c_gracias_adj;Graciasean;;;;;;;;;;;;;x
c_lempira_adj;Lempiran;;;;;;;;;;;;;x
c_lempira;Lémpira;;;;;;;;;;;;;x
b_san_andres_HN;San Andrés;;;;;;;;;;;;;x
b_san_manuel_de_colohete_HN;San Manuel de Colohete;;;;;;;;;;;;;x
b_mapulaca_HN;Mapulaca;;;;;;;;;;;;;x
b_erandique_HN;Erandique;;;;;;;;;;;;;x
b_tambla_y_tomala_HN;Tambla y Tomala;;;;;;;;;;;;;x
b_san_francisco_LEMPIRA_HN;San Francisco;;;;;;;;;;;;;x
b_virginia_HN;Virginia;;;;;;;;;;;;;x
b_guarita_HN;Guarita;;;;;;;;;;;;;x
c_intibuca;Intibicuá;;;;;;;;;;;;;x
c_intibuca_adj;Intibuquean;;;;;;;;;;;;;x
b_la_esperanza_HN;La Esperanza;;;;;;;;;;;;;x
b_san_juan_del_caite_HN;San Juan del Caite;;;;;;;;;;;;;x
b_colomoncagua_HN;Colomoncagua;;;;;;;;;;;;;x
b_camasca_HN;Camasca;;;;;;;;;;;;;x
b_yamaranguila_HN;Yamaragüila;;;;;;;;;;;;;x
d_olancho;Olancho;;;;;;;;;;;;;x
d_olancho_adj;Olanchean;;;;;;;;;;;;;x
c_olancho;Olancho;;;;;;;;;;;;;x
c_olancho_adj;Olanchean;;;;;;;;;;;;;x
b_catacamas_HN;Catacamas;;;;;;;;;;;;;x
b_dulce_nombre_HN;Dulce Nombre;;;;;;;;;;;;;x
b_patuca_HN;Patuca;;;;;;;;;;;;;x
b_santa_maria_del_real_HN;Santa María del Real;;;;;;;;;;;;;x
b_jutiquile_HN;Jutiquile;;;;;;;;;;;;;x
b_arimis_HN;Arimis;;;;;;;;;;;;;x
b_puncuare_HN;Puncuare;;;;;;;;;;;;;x
b_el_guayabito_HN;El Guayabito;;;;;;;;;;;;;x
c_juticalpa;Juticalpa;;;;;;;;;;;;;x
c_juticalpa_adj;Juticalpan;;;;;;;;;;;;;x
b_juticalpa_HN;Juticalpa;;;;;;;;;;;;;x
b_campamento_HN;Campamento;;;;;;;;;;;;;x
b_san_francisco_de_becerra_HN;San Francisco de Becerra;;;;;;;;;;;;;x
b_guayape_HN;Guayape;;;;;;;;;;;;;x
b_guarizama_HN;Guarizama;;;;;;;;;;;;;x
b_concordia_HN;Concordia;;;;;;;;;;;;;x
b_silca_HN;Silca;;;;;;;;;;;;;x
b_zopilotepe_HN;Zopilotepe;;;;;;;;;;;;;x
c_gualaco;Gualaco;;;;;;;;;;;;;x
c_gualaco_adj;Gualacan;;;;;;;;;;;;;x
b_gualaco_HN;Gualaco;;;;;;;;;;;;;x
b_san_esteban_HN;San Esteban;;;;;;;;;;;;;x
b_san_francisco_de_la_paz_HN;San Francisco de la Paz;;;;;;;;;;;;;x
b_esquipulas_del_norte_HN;Esquipulas del Norte;;;;;;;;;;;;;x
b_guata_HN;Guata;;;;;;;;;;;;;x
b_manto_HN;Manto;;;;;;;;;;;;;x
b_yocon_HN;Yocón;;;;;;;;;;;;;x
b_manguille_HN;Manguille;;;;;;;;;;;;;x
d_comayagua;Comayagua;;;;;;;;;;;;;x
d_comayagua_adj;Comayaguan;;;;;;;;;;;;;x
c_siguatepeque;Siguatepeque;;;;;;;;;;;;;x
c_siguatepeque_adj;Siguatepequean;;;;;;;;;;;;;x
b_taulabe_HN;Taulabe;;;;;;;;;;;;;x
b_san_jose_de_comayagua_HN;San José de Comayagua;;;;;;;;;;;;;x
b_san_luis_HN;San Luis;;;;;;;;;;;;;x
b_minas_de_oro_HN;Minas de Oro;;;;;;;;;;;;;x
b_villa_de_san_antonio_HN;Villa de San Antonio;;;;;;;;;;;;;x
b_el_rosario_HN;El Rosario;;;;;;;;;;;;;x
b_palmerola_HN;Palmerola;;;;;;;;;;;;;x
b_ajuterique_HN;Ajuterique;;;;;;;;;;;;;x
b_lejamani_HN;Lejamaní;;;;;;;;;;;;;x
b_las_botijas_HN;Las Botijas;;;;;;;;;;;;;x
c_la_paz_honduras;La Paz;;;;;;;;;;;;;x
c_la_paz_honduras_adj;Lapazean;;;;;;;;;;;;;x
b_santiago_de_puringla_HN;Santaigo de Puringla;;;;;;;;;;;;;x
b_guajiquiro_HN;Guajiquiro;;;;;;;;;;;;;x
b_chinacla_HN;Chinacla;;;;;;;;;;;;;x
b_opatoro_HN;Opatoro;;;;;;;;;;;;;x
b_aguantequerique_HN;Aguantequerique;;;;;;;;;;;;;x
b_san_jose_PAZ_HN;San José;;;;;;;;;;;;;x
d_tegucigalpa;Tegucigalpa;;;;;;;;;;;;;x
d_tegucigalpa_adj;Tegucigalpean;;;;;;;;;;;;;x
c_morazan_honduras;Morazán;;;;;;;;;;;;;x
c_morazan_honduras_adj;Morazanean;;;;;;;;;;;;;x
b_guaicama_HN;Guaicama;;;;;;;;;;;;;x
b_cedros_HN;Cedros;;;;;;;;;;;;;x
b_el_porvenir_MORAZAN_HN;El Porvenir;;;;;;;;;;;;;x
b_cantarranas_HN;Cantarranas;;;;;;;;;;;;;x
b_orica_HN;Orica;;;;;;;;;;;;;x
b_villa_de_san_francisco_HN;Villa de San Francisco;;;;;;;;;;;;;x
b_marale_HN;Marale;;;;;;;;;;;;;x
b_yaguacire_HN;Yaguacire;;;;;;;;;;;;;x
b_mateo_HN;Mateo;;;;;;;;;;;;;x
b_santa_lucia_HN;Santa Lucía;;;;;;;;;;;;;x
b_zambrano_HN;Zambrano;;;;;;;;;;;;;x
b_tatumbla_HN;Tatumbla;;;;;;;;;;;;;x
c_ojojona;Ojojona;;;;;;;;;;;;;x
c_ojojona_adj;Ojojonean;;;;;;;;;;;;;x
b_lepaterique_HN;Lepaterique;;;;;;;;;;;;;x
b_valle_de_angeles_HN;Valle de Ángeles;;;;;;;;;;;;;x
b_curaren_HN;Curarén;;;;;;;;;;;;;x
b_san_antonio_de_oriente_HN;San Antonio de Oriente;;;;;;;;;;;;;x
b_reitoca_HN;Reitoca;;;;;;;;;;;;;x
d_el_paraiso;El Paraíso;;;;;;;;;;;;;x
d_el_paraiso_adj;Paraisoean;;;;;;;;;;;;;x
c_el_paraiso;El Paraíso;;;;;;;;;;;;;x
c_el_paraiso_adj;Paraisoean;;;;;;;;;;;;;x
b_cuyali_HN;Cuyalí;;;;;;;;;;;;;x
b_santa_cruz_HN;Santa Cruz;;;;;;;;;;;;;x
b_alauca_HN;Alauca;;;;;;;;;;;;;x
b_oropoli_HN;Oropolí;;;;;;;;;;;;;x
b_matapalo_HN;Matapalo;;;;;;;;;;;;;x
b_jicaro_HN;Jícaro;;;;;;;;;;;;;x
b_crucita_HN;Crucita;;;;;;;;;;;;;x
c_yuscaran;Yuscarán;;;;;;;;;;;;;x
c_yuscaran_adj;Yuscaranean;;;;;;;;;;;;;x
b_ojo_de_agua_HN;Ojo de Agua;;;;;;;;;;;;;x
b_moroceli_HN;Morocelí;;;;;;;;;;;;;x
b_guadalajara_HN;Guadalajara;;;;;;;;;;;;;x
b_guinope_HN;Güinope;;;;;;;;;;;;;x
b_potrerillos_PARAISO_HN;Potrerillos;;;;;;;;;;;;;x
b_yauyupe_HN;Yauyupe;;;;;;;;;;;;;x
c_danli;Danlí;;;;;;;;;;;;;x
c_danli_adj;Danliean;;;;;;;;;;;;;x
b_jacaleapa_HN;Jacaleapa;;;;;;;;;;;;;x
b_teotecacinte_HN;Teotecacinte;;;;;;;;;;;;;x
b_santa_maria_HN;Santa María;;;;;;;;;;;;;x
b_san_matias_HN;San Matías;;;;;;;;;;;;;x
b_yamaguare_HN;Yamaguare;;;;;;;;;;;;;x
b_el_rodeo_HN;El Rodeo;;;;;;;;;;;;;x
c_texiguat;Texiguat;;;;;;;;;;;;;x
c_texiguat_adj;Texiguatean;;;;;;;;;;;;;x
b_soledad_HN;Soledad;;;;;;;;;;;;;x
b_manzaragua_HN;Manzaragua;;;;;;;;;;;;;x
b_san_lucas_las_cruces_HN;San Lucas Las Cruces;;;;;;;;;;;;;x
b_san_antonio_las_flores_HN;San Antonio Las Flores;;;;;;;;;;;;;x
b_vado_ancho_HN;Vado Ancho;;;;;;;;;;;;;x
b_junacatal_HN;Junacatal;;;;;;;;;;;;;x
d_choluteca;Choluteca;;;;;;;;;;;;;x
d_choluteca_adj;Cholutecan;;;;;;;;;;;;;x
c_choluteca;Choluteca;;;;;;;;;;;;;x
c_choluteca_adj;Cholutecan;;;;;;;;;;;;;x
b_concepcion_de_maria_HN;Concepción de María;;;;;;;;;;;;;x
b_san_marcos_de_colon_HN;San Marcos de Colón;;;;;;;;;;;;;x
b_morolica_HN;Morolica;;;;;;;;;;;;;x
c_marcovia;Marcovia;;;;;;;;;;;;;x
c_marcovia_adj;Marcovian;;;;;;;;;;;;;x
b_el_triunfo_HN;El Triunfo;;;;;;;;;;;;;x
b_monjaras_HN;Monjarás;;;;;;;;;;;;;x
b_cedeno_HN;Cedeno;;;;;;;;;;;;;x
b_santa_cruz_CHOL_HN;Santa Cruz;;;;;;;;;;;;;x
b_agua_caliente_HN;Agua Caliente;;;;;;;;;;;;;x
b_punta_raton_HN;Punta Ratón;;;;;;;;;;;;;x
b_san_jose_de_las_conchas_HN;San José de las Conchas;;;;;;;;;;;;;x
c_valle;Valle;;;;;;;;;;;;;x
c_valle_adj;Vallean;;;;;;;;;;;;;x
b_alianza_HN;Alianza;;;;;;;;;;;;;x
b_aramecina_HN;Aramecina;;;;;;;;;;;;;x
b_caridad_HN;Caridad;;;;;;;;;;;;;x
b_goascoran_HN;Goascorán;;;;;;;;;;;;;x
b_san_francisco_de_coray_HN;San Francisco del Coray;;;;;;;;;;;;;x
b_agua_fria_HN;Agua Fría;;;;;;;;;;;;;x
c_amapala;Amapala;;;;;;;;;;;;;x
c_amapala_adj;Amapalean;;;;;;;;;;;;;x
b_amapala_HN;Amapala;;;;;;;;;;;;;x
b_puerto_grande_HN;Puerto Grande;;;;;;;;;;;;;x
b_coyolito_HN;Coyolito;;;;;;;;;;;;;x
b_meanguera_del_golfo_SV;Meanguera del Golfo;;;;;;;;;;;;;x
b_conchaguita_SV;Conchagüita;;;;;;;;;;;;;x
b_isla_punta_zacate_SV;Isla Punta Zacate;;;;;;;;;;;;;x
b_playa_grande_HN;Playa Grande;;;;;;;;;;;;;x
b_punta_del_quebracho_HN;Punta del Quebrancho;;;;;;;;;;;;;x
b_hope_creek_BL;Hope Creek;;;;;;;;;;;;;x
b_silk_grass_BL;Silk Grass;;;;;;;;;;;;;x
b_pomona;Pomona;;;;;;;;;;;;;x
b_sarawina_BL;Sarawina;;;;;;;;;;;;;x
b_zaragoza_QR;Zaragoza;;;;;;;;;;;;;x
b_bacalar_chico_BL;Bacalar Chico;;;;;;;;;;;;;x
b_margaritaville_BL;Margaritaville;;;;;;;;;;;;;x
b_cayo_espanto_BL;Cayo Espanto;;;;;;;;;;;;;x
b_san_jose_nuevo_palmar_BL;San José Nuevo Palmar;;;;;;;;;;;;;x
b_carmelita_BL;Carmelita;;;;;;;;;;;;;x
b_yo_creek_BL;Yo Creek;;;;;;;;;;;;;x
b_san_pablo_BL;San Pablo;;;;;;;;;;;;;x
k_cuscatlan;Cuscatlán;;;;;;;;;;;;;x
k_cuscatlan_adj;Cusco;;;;;;;;;;;;;x
d_gracias_a_dios;Gracias a Dios ;;;;;;;;;;;;;x
d_leon;León;;;;;;;;;;;;x
d_leon_adj;Leonés;;;;;;;;;;;;x
c_leon_NIC;León;;;;;;;;;;;;x 	
b_villa_de_la_paz_NIC;Villa de la Paz;;;;;;;;;;;;;x 	
b_nagarote_NIC;Nagarote;;;;;;;;;;;;;x	
b_quezalguaque_NIC;Quezalguaque;;;;;;;;;;;;;x	
b_puerto_sandino_NIC;Puerto Sandido;;;;;;;;;;;;;x	
b_poneloya_NIC;Poneloya;;;;;;;;;;;;;x 	
b_telica_NIC;Telica;;;;;;;;;;;;;x 	
b_ojo_de_agua_NIC;Ojo de Agua;;;;;;;;;;;;;x 	
c_larreynaga;Larreynaga;;;;;;;;;;;;;x	
b_larreynaga_NIC;Larreynaga;;;;;;;;;;;;;x 	
b_malpaisillo_NIC;Malpaisillo;;;;;;;;;;;;;x 	
b_santa_rosa_del_penon_NIC;Santa Rosa del Peñón;;;;;;;;;;;;;x 	
b_el_sauce_NIC;El Sauce;;;;;;;;;;;;;x 	
b_achuapa_NIC;Achuapa;;;;;;;;;;;;;x 	
b_cruz_de_la_india_NIC;Cruz de la India;;;;;;;;;;;;;x 	
b_los_zapatas_NIC;Los Zapatas;;;;;;;;;;;;;x 	
b_santa_pancha_NIC;Santa Pancha;;;;;;;;;;;;;x 	
b_puerto_morazan_NI;Puerto Morazán;;;;;;;;;;;;;x 	
b_cosiguina_NI;Cosiguina;;;;;;;;;;;;;x 	
b_potosi_NI;Potosí;;;;;;;;;;;;;x 	
c_somotillo;Somotillo;;;;;;;;;;;;;x	
b_villanueva_NIC;Villanueva;;;;;;;;;;;;;x	
b_san_francisco_del_norte_NIC;San Francisco del Norte;;;;;;;;;;;;;x	
b_san_pedro_del_norte_NIC;San Pedro del Norte;;;;;;;;;;;;;x	
b_santo_tomas_del_norte_NIC;San Tomas del Norte;;;;;;;;;;;;;x	
b_cinco_pinos_NIC;Cinco Pino;;;;;;;;;;;;;x	
b_guasule_NIC;Guasule;;;;;;;;;;;;;x	
b_palo_grande_NIC;Palo Grande;;;;;;;;;;;;;x	
b_gaspar_garcia_laviana_NIC;Gaspar García Laviana;;;;;;;;;;;;;x	
d_nicaragua;Managua;;;;;;;;;;;;;x	
c_managua;Maagua;;;;;;;;;;;;;x	
b_mateare_NIC;Mateare;;;;;;;;;;;;;x	
b_managua_NIC;Managua;;;;;;;;;;;;;x	
b_san_rafael_del_sur_NIC;San Rafael del Sur;;;;;;;;;;;;;x	
b_ticuantepe_NIC;Ticuantepe;;;;;;;;;;;;;x	
b_ciudad_sandino_NIC;Ciudad Sandino;;;;;;;;;;;;;x	
b_masachapa_NIC;Masachapa;;;;;;;;;;;;;x	
b_el_crucero_NIC;El Crucero;;;;;;;;;;;;;x	
b_el_carmen_NIC;El Carmen;;;;;;;;;;;;;x	
c_masaya;Masaya;;;;;;;;;;;;;x	
b_masaya_NIC;Masaya;;;;;;;;;;;;;x	
b_diriamba_NIC;Diriamba;;;;;;;;;;;;;x	
b_jinotepe_NIC;Jinotepe;;;;;;;;;;;;;x	
b_masatepe_NIC;Masatepe;;;;;;;;;;;;;x	
b_la_concepcion_NIC;La Concepción;;;;;;;;;;;;;x	
b_niquinohomo_NIC;Niquinohomo;;;;;;;;;;;;;x	
b_san_marcos_NIC;San Marcos;;;;;;;;;;;;;x	
b_santa_teresa_NIC;Santa Teresa;;;;;;;;;;;;;x	
c_tipitapa;Tipitapa;;;;;;;;;;;;;x	
b_tipitapa_NIC;Tipitapa;;;;;;;;;;;;;x	
b_ciudadela_san_martin_NIC;Ciudadela San Martín;;;;;;;;;;;;;x	
b_san_francisco_libre_NIC;San Francisco Libre;;;;;;;;;;;;;x	
b_victoria_de_julio_NIC;Victoria de Julio;;;;;;;;;;;;;x	
b_san_benito_NIC;San Benito;;;;;;;;;;;;;x	
b_las_banderas_NIC;Las Banderas;;;;;;;;;;;;;x	
b_las_maderas_NIC;Las Maderas;;;;;;;;;;;;;x	
b_la_carbonera_NIC;La Carbonera;;;;;;;;;;;;;x	
d_cocibolca;Cocibolca;;;;;;;;;;;;;x	
c_rivas;Rivas;;;;;;;;;;;;;x	
b_rivas_NIC;Rivas;;;;;;;;;;;;;x	
b_san_juan_del_sur_NIC;San Juan del Sur;;;;;;;;;;;;;x	
b_belen_NIC;Belén;;;;;;;;;;;;;x	
b_popoyo_NIC;Popoyo;;;;;;;;;;;;;x	
