#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_levy_QC;Lévy;;;;;;;;;;;;;x
b_lewes_DE;Lewes;;;;;;;;;;;;;x
b_lewisburg_PA;Lewisburg;;;;;;;;;;;;;x
b_lewisburg_TN;Lewisburg;;;;;;;;;;;;;x
b_lewisport_NL_adj;Lewisportian;;;;;;;;;;;;;x
b_lewisport_NL;Lewisport;;;;;;;;;;;;;x
b_lewiston_ID;Lewiston;;;;;;;;;;;;;x
b_lewiston_ME;Lewiston;;;;;;;;;;;;;x
b_lewiston_MI;Lewiston;;;;;;;;;;;;;x
b_lewistown_MT;Lewistown;;;;;;;;;;;;;x
b_lexa_AR;Lexa;;;;;;;;;;;;;x
b_lexington_KY;Lexington;;;;;;;;;;;;;x
b_lexington_MO;Lexington;;;;;;;;;;;;;x
b_lexington_NE;Lexington;;;;;;;;;;;;;x
b_lexington_SC;Lexington;;;;;;;;;;;;;x
b_lexington_TN;Lexington;;;;;;;;;;;;;x
b_lexington_VA;Lexington;;;;;;;;;;;;;x
b_lezama_LLA;Lezama;;;;;;;;;;;;;x
b_li_dakura_NI;Li Dakura;;;;;;;;;;;;;x
b_libano_COL;Libano;;;;;;;;;;;;;x
b_libby_MT;Libby;;;;;;;;;;;;;x
b_liberal_KS;Liberal;;;;;;;;;;;;;x
b_liberia_CSR_adj;Liberiaian;;;;;;;;;;;;;x
b_liberia_CSR;Liberia;;;;;;;;;;;;;x
b_liberta_ANB;Liberta;;;;;;;;;;;;;x
b_libertad_de_orituco_LLA;Libertad de Orituco;;;;;;;;;;;;;x
b_liborina_ANT_adj;Liborinaian;;;;;;;;;;;;;x
b_liborina_ANT;Liborina;;;;;;;;;;;;;x
b_libres_PU;Libres;;;;;;;;;;;;;x
b_licking_OH;Licking;;;;;;;;;;;;;x
b_lignum_VA;Lignum;;;;;;;;;;;;;x
b_ligonier_IN;Ligonier;;;;;;;;;;;;;x
b_ligui_BAJ;Ligui;;;;;;;;;;;;;x
b_lilburn_GA;Lilburn;;;;;;;;;;;;;x
b_lile_du_havre_aubert_QC;L'Île-du-Havre-Aubert;;;;;;;;;;;;;x
b_lile_michone_QC;L'Île-Michon;;;;;;;;;;;;;x
b_lillie_LA;Lillie;;;;;;;;;;;;;x
b_lillington_NC;Lillington;;;;;;;;;;;;;x
b_lima_OH;Lima;;;;;;;;;;;;;x
b_limer_ON;Limer;;;;;;;;;;;;;x
b_limestone_ME;Limestone;;;;;;;;;;;;;x
b_limestone_TN;Limestone;;;;;;;;;;;;;x
b_limington_ME;Limington;;;;;;;;;;;;;x
b_limon_CO;Limon;;;;;;;;;;;;;x
b_limon_CSR_adj;Limónian;;;;;;;;;;;;;x
b_limon_CSR;Limón;;;;;;;;;;;;;x
b_limon_HN;Limon;;;;;;;;;;;;;x
b_limonar_CUB;Limonar;;;;;;;;;;;;;x
b_linares_NL;Linares;;;;;;;;;;;;;x
b_lincoln_adj;Lincolnian;;lincolner;;;;;;;;;;;x
b_lincoln_CA;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
b_lincoln_ME;Lincoln;;;;;;;;;;;;;x
b_lincoln_ND;Lincoln;;;;;;;;;;;;;x
b_lincoln_NE;Lincoln;;;;;;;;;;;;;x
b_lincoln_NH;Lincoln;;;;;;;;;;;;;x
b_lincolnton_NC;Lincolnton;;;;;;;;;;;;;x
b_lincolnville_SC;Lincolnville;;;;;;;;;;;;;x
b_lind_WA;Lind;;;;;;;;;;;;;x
b_linden_GUY_adj;Lindenian;;;;;;;;;;;;;x
b_linden_GUY;Linden;;;;;;;;;;;;;x
b_lindsay_adj;Lindsaian;;lindsaer;;;;;;;;;;;x
b_lindsay_CA;Lindsay;Lindsay;Lindsay;;Lindsay;;;;;;;;;x
b_lindsay_MT;Lindsay;;;;;;;;;;;;;x
b_lindstrom_MN;Lindstrom;;;;;;;;;;;;;x
b_linglestown_PA;Linglestown;;;;;;;;;;;;;x
b_linstead_JA;Linstead;;;;;;;;;;;;;x
b_linton_IN;Linton;;;;;;;;;;;;;x
b_linwood_NJ;Linwood;;;;;;;;;;;;;x
b_lisbon_ND;Lisbon;;;;;;;;;;;;;x
b_lisbon_OH;Lisbon;;;;;;;;;;;;;x
b_litchfield_IL;Litchfield;;;;;;;;;;;;;x
b_litchfield_ME;Litchfield;;;;;;;;;;;;;x
b_litchfield_NV_adj;Litchfieldian;;litchfielder;;;;;;;;;;;x
b_litchfield_NV;Litchfield;Litchfield;Litchfield;;Litchfield;;;;;;;;;x
b_litchville_ND;Litchville;;;;;;;;;;;;;x
b_lithium_MO;Lithium;;;;;;;;;;;;;x
b_little_cayman_KY;Little Cayman;;;;;;;;;;;;;x
b_little_falls_NY;Little Falls;;;;;;;;;;;;;x
b_little_marais_MN;Little Marais;;;;;;;;;;;;;x
b_little_rock_AR;Little Rock;;;;;;;;;;;;;x
b_littlefield_TX;Littlefield;;;;;;;;;;;;;x
b_littlefork_MN;Littlefork;;;;;;;;;;;;;x
b_littleton_CO;Littleton;;;;;;;;;;;;;x
b_littleton_NH;Littleton;;;;;;;;;;;;;x
b_littlewater_NM;Littlewater;;;;;;;;;;;;;x
b_liure_HN;Liure;;;;;;;;;;;;;x
b_live_oak_adj;Live Oakian;;Live Oaker;;;;;;;;;;;x
b_live_oak_CA;Live Oak;Live Oak;Live Oak;;Live Oak;;;;;;;;;x
b_live_oak_FL;Live Oak;;;;;;;;;;;;;x
b_livermore_adj;Livermorean;;livermorer;;;;;;;;;;;x
b_livermore_CA;Livermore;Livermore;Livermore;;Livermore;;;;;;;;;x
b_liverpool_NS;Liverpool;;;;;;;;;;;;;x
b_liverpool_NY;Liverpool;;;;;;;;;;;;;x
b_livingston_adj;Livingstonian;;livingstoner;;;;;;;;;;;x
b_livingston_AL;Livingston;;;;;;;;;;;;;x
b_livingston_CA;Livingston;Livingston;Livingston;;Livingston;;;;;;;;;x
b_livingston_LA;Livingston;;;;;;;;;;;;;x
b_livingston_MT;Livingston;;;;;;;;;;;;;x
b_livingston_TN;Livingston;;;;;;;;;;;;;x
b_livingston_TX;Livingston;;;;;;;;;;;;;x
b_livonia_MI;Livonia;;;;;;;;;;;;;x
b_lizella_GA;Lizella;;;;;;;;;;;;;x
b_llano_de_bustos_VE;Llano de Bustos;;;;;;;;;;;;;x
b_llanos_de_velandia_COL;Llanos de Velandia;;;;;;;;;;;;;x
b_llera_de_canales_TM;Llera de Canales;;;;;;;;;;;;;x
b_lloyd_MT;Lloyd;;;;;;;;;;;;;x
b_lloydminster_AB;Lloydminster;;;;;;;;;;;;;x
b_loachapoka_AL;Loachapoka;;;;;;;;;;;;;x
b_lobo_guerrero_COL_adj;Lobo Guerreroian;;;;;;;;;;;;;x
b_lobo_guerrero_COL;Lobo Guerrero;;;;;;;;;;;;;x
b_lobo_TX;Lobo;;;;;;;;;;;;;x
b_lochaber_QC;Lochaber;;;;;;;;;;;;;x
b_loche_YU;Loché;;;;;;;;;;;;;x
b_lock_haven_PA;Lock Haven;;;;;;;;;;;;;x
b_lockeford_adj;Lockefordian;;lockeforder;;;;;;;;;;;x
b_lockeford_CA;Lockeford;Lockeford;Lockeford;;Lockeford;;;;;;;;;x
b_lockney_TX;Lockney;;;;;;;;;;;;;x
b_lockwood_MT;Lockwood;;;;;;;;;;;;;x
b_locust_dale_VA;Locust Dale;;;;;;;;;;;;;x
b_locustdale_PA;Locustdale;;;;;;;;;;;;;x
b_lodge_bay_QC_adj;Lodge Bayian;;;;;;;;;;;;;x
b_lodge_bay_QC;Lodge Bay;;;;;;;;;;;;;x
b_lodge_grass_MT;Lodge Grass;;;;;;;;;;;;;x
b_lodge_pole_MT;Lodge Pole;;;;;;;;;;;;;x
b_lodi_adj;Lodian;;loder;;;;;;;;;;;x
b_lodi_CA;Lodi;Lodi;Lodi;;Lodi;;;;;;;;;x
b_lodi_NY;Lodi;;;;;;;;;;;;;x
b_logan_NM;Logan;;;;;;;;;;;;;x
b_logan_UT;Logan;;;;;;;;;;;;;x
b_logansport_IN;Logansport;;;;;;;;;;;;;x
b_lohman_MO;Lohman;;;;;;;;;;;;;x
b_loleta_adj;Loletan;;loleter;;;;;;;;;;;x
b_loleta_CA;Loleta;Loleta;Loleta;;Loleta;;;;;;;;;x
b_lolo_MT;Lolo;;;;;;;;;;;;;x
b_lolotla_HI;Lolotla;;;;;;;;;;;;;x
b_lolotla_VE;Lolotla;;;;;;;;;;;;;x
b_loma_bonita_OA;Loma Bonita;;;;;;;;;;;;;x
b_loma_MT;Loma;;;;;;;;;;;;;x
b_lombardia_MC;Lombardía;;;;;;;;;;;;;x
b_lombillo_CUB;Lombillo;;;;;;;;;;;;;x
b_lometa_TX;Lometa;;;;;;;;;;;;;x
b_london_AR;London;;;;;;;;;;;;;x
b_london_OH;London;;;;;;;;;;;;;x
b_london_ON;London;;;;;;;;;;;;;x
b_lone_oak_GA;Lone Oak;;;;;;;;;;;;;x
b_lone_pine_adj;Lone Pinean;;Lone Piner;;;;;;;;;;;x
b_lone_pine_CA;Lone Pine;Lone Pine;Lone Pine;;Lone Pine;;;;;;;;;x
b_lone_pine_MT;Lone Pine;;;;;;;;;;;;;x
b_long_beach_adj;Long Beachian;;Long Beacher;;;;;;;;;;;x
b_long_beach_BC;Long Beach;;;;;;;;;;;;;x
b_long_beach_CA;Long Beach;Long Beach;Long Beach;;Long Beach;;;;;;;;;x
b_long_beach_WA;Long Beach;;;;;;;;;;;;;x
b_long_pine_FL;Long Pine;;;;;;;;;;;;;x
b_longacre;Longacre;;;;;;;;;;;;;x
b_longmont_CO;Longmont;;;;;;;;;;;;;x
b_longue_pointe_QC;Longue-Pointe;;;;;;;;;;;;;x
b_longue_rive_QC;Longue-Rive;;;;;;;;;;;;;x
b_longueuil_QC;Longueil;;;;;;;;;;;;;x
b_longview_TX;Longview;;;;;;;;;;;;;x
b_longview_WA;Longview;;;;;;;;;;;;;x
b_loogootee_IN;Loogootee;;;;;;;;;;;;;x
b_loon_straits_MB;Loon Straits;;;;;;;;;;;;;x
b_lopez_island_WA;Lopez Island;;;;;;;;;;;;;x
b_lorain_OH;Lorain;;;;;;;;;;;;;x
b_lorane_OR;Lorane;;;;;;;;;;;;;x
b_lordsburg_NM;Lordsburg;;;;;;;;;;;;;x
b_loreauville_LA;Loreauville;;;;;;;;;;;;;x
b_loreto_BAJ;Loreto;;;;;;;;;;;;;x
b_loreto_ZA;Loreto;;;;;;;;;;;;;x
b_lorette_MB;Lorette;;;;;;;;;;;;;x
b_lorida_FL;Lorida;;;;;;;;;;;;;x
b_los_aceites_LLA_adj;Los Aceitesian;;;;;;;;;;;;;x
b_los_aceites_LLA;Los Aceites;;;;;;;;;;;;;x
b_los_ajies_LLA;Los Ajíes;;;;;;;;;;;;;x
b_los_alamos_NM;Los Alamos;;;;;;;;;;;;;x
b_los_alcarrizos_DR;Los Alcarrizos;;;;;;;;;;;;;x
b_los_aldamas_NLE;Los Aldamas;;;;;;;;;;;;;x
b_los_algarrobos_PAN_adj;Los Algarrobosian;;;;;;;;;;;;;x
b_los_algarrobos_PAN;Los Algarrobos;;;;;;;;;;;;;x
b_los_algodones_BAJ;Los Algodones;;;;;;;;;;;;;x
b_los_almendrones_LLA_adj;Los Almendronesian;;;;;;;;;;;;;x
b_los_almendrones_LLA;Los Almendrones;;;;;;;;;;;;;x
b_los_andes_COL_adj;Los Andesian;;;;;;;;;;;;;x
b_los_andes_COL;Los Andes;;;;;;;;;;;;;x
b_los_banos_adj;Los Banosian;;Los Banoser;;;;;;;;;;;x
b_los_banos_CA;Los Banos;Los Banos;Los Banos;;Los Banos;;;;;;;;;x
b_los_caballos_ZUL_adj;Los Caballosian;;;;;;;;;;;;;x
b_los_caballos_ZUL;Los Caballos;;;;;;;;;;;;;x
b_los_castillos_VNZ_adj;Los Castillosian;;;;;;;;;;;;;x
b_los_castillos_VNZ;Los Castillos;;;;;;;;;;;;;x
b_los_charcos_de_risa_COA;Los Charcos de Risa;;;;;;;;;;;;;x
b_los_chiles_CSR_adj;Los Chilesian;;;;;;;;;;;;;x
b_los_chiles_CSR;Los Chiles;;;;;;;;;;;;;x
b_los_corazones_COL_adj;Los Corazonesian;;;;;;;;;;;;;x
b_los_corazones_COL;Los Corazones;;;;;;;;;;;;;x
b_los_cuches_MC;Los Cuches;;;;;;;;;;;;;x
b_los_enanos_ZUL_adj;Los Enanosian;;;;;;;;;;;;;x
b_los_enanos_ZUL;Los Enanos;;;;;;;;;;;;;x
b_los_fuertes_HN;Los Fuertes;;;;;;;;;;;;;x
b_los_guayos_VNZ_adj;Los Guayosian;;;;;;;;;;;;;x
b_los_guayos_VNZ;Los Guayos;;;;;;;;;;;;;x
b_los_lunas_NM;Los Lunas;;;;;;;;;;;;;x
b_los_medanos_CH;Los Medanos;;;;;;;;;;;;;x
b_los_mochis_SI;Los Mochis;;;;;;;;;;;;;x
b_los_molinos_CA;Los Molinos;;;;;;;;;;;;;x
b_los_muertos_BOL_adj;Los Muertosian;;;;;;;;;;;;;x
b_los_muertos_BOL;Los Muertos;;;;;;;;;;;;;x
b_los_naranjos_COL_adj;Los Naranjosian;;;;;;;;;;;;;x
b_los_naranjos_COL;Los Naranjos;;;;;;;;;;;;;x
b_los_organos_MC;Los Órganos;;;;;;;;;;;;;x
b_los_pastores_TAM;Los Pastores;;;;;;;;;;;;;x
b_los_placeres_del_oro_MC;Los Placeres del Oro;;;;;;;;;;;;;x
b_los_puentes_SL;Los Puentes;;;;;;;;;;;;;x
b_los_puertos_de_altagracia_ZUL_adj;Los Puertos de Altagraciaian;;;;;;;;;;;;;x
b_los_puertos_de_altagracia_ZUL;Los Puertos de Altagracia;;;;;;;;;;;;;x
b_los_reyes_MC;Los Reyes;;;;;;;;;;;;;x
b_los_salas_JA;Los Salas;;;;;;;;;;;;;x
b_los_santos_PAN_adj;Los Santosian;;;;;;;;;;;;;x
b_los_santos_PAN;Los Santos;;;;;;;;;;;;;x
b_los_sauces_DU;Los Sauces;;;;;;;;;;;;;x
b_los_teques_VNZ_adj;Los Tequesian;;;;;;;;;;;;;x
b_los_teques_VNZ;Los Teques;;;;;;;;;;;;;x
b_los_toros_LLA_adj;Los Torosian;;;;;;;;;;;;;x
b_los_toros_LLA;Los Toros;;;;;;;;;;;;;x
b_los_venados_COL_adj;Los Venadosian;;;;;;;;;;;;;x
b_los_venados_COL;Los Venados;;;;;;;;;;;;;x
b_los_ybanez_TX;Los Ybanez;;;;;;;;;;;;;x
b_loubiere_FA;Loubiere;;;;;;;;;;;;;x
b_louisbourg_NS;Louisbourg;;;;;;;;;;;;;x
b_louisiana_MO;Louisiana;;;;;;;;;;;;;x
b_louisville_CO;Louisville;;;;;;;;;;;;;x
b_louisville_GA;Louisville;;;;;;;;;;;;;x
b_louisville_KY;Louisville;;;;;;;;;;;;;x
b_louisville_MS;Louisville;;;;;;;;;;;;;x
b_louisville_NY;Louisville;;;;;;;;;;;;;x
b_lourdes_NL_adj;Lourdesian;;;;;;;;;;;;;x
b_lourdes_NL;Lourdes;;;;;;;;;;;;;x
b_lourdes_SV;Lourdes;;;;;;;;;;;;;x
b_loveland_CO;Loveland;;;;;;;;;;;;;x
b_lovell_WY;Lovell;;;;;;;;;;;;;x
b_lovilia_IA;Lovilia;;;;;;;;;;;;;x
b_lovington_NM;Lovington;;;;;;;;;;;;;x
b_low_bush_ON;Low Bush;;;;;;;;;;;;;x
b_low_QC;Low;;;;;;;;;;;;;x
b_lowell_AR;Lowell;;;;;;;;;;;;;x
b_lower_brule_SD;Lower Brule;;;;;;;;;;;;;x
b_lower_sioux_MN;Lower sioux;;;;;;;;;;;;;x
b_lowndesville_SC;Lowndesville;;;;;;;;;;;;;x
b_lowville_NY;Lowville;;;;;;;;;;;;;x
b_loxahatchee_FL;Loxahatchee;;;;;;;;;;;;;x
b_lubbock_TX;Lubbock;;;;;;;;;;;;;x
b_lubeck_WV;Lubeck;;;;;;;;;;;;;x
b_lucedale_MS;Lucedale;;;;;;;;;;;;;x
b_lucerne_MO;Lucerne;;;;;;;;;;;;;x
b_luck_WI;Luck;;;;;;;;;;;;;x
b_ludington_MI;Ludington;;;;;;;;;;;;;x
b_ludington_WI;Ludington;;;;;;;;;;;;;x
b_ludlow_CO;Ludlow;;;;;;;;;;;;;x
b_ludlow_SD;Ludlow;;;;;;;;;;;;;x
b_ludowici_GA;Ludowici;;;;;;;;;;;;;x
b_luepa_BOL;Luepa;;;;;;;;;;;;;x
b_lukachukai_AZ;Lukachukai;;;;;;;;;;;;;x
b_lumberton_MS;Lumberton;;;;;;;;;;;;;x
b_lumberton_NC;Lumberton;;;;;;;;;;;;;x
b_lund_BC;Lund;;;;;;;;;;;;;x
b_lund_UT;Lund;;;;;;;;;;;;;x
b_lunenburg_NS;Lunenburg;;;;;;;;;;;;;x
b_lunenburg_VA;Lunenburg;;;;;;;;;;;;;x
b_luohu_COL_adj;Luohuian;;;;;;;;;;;;;x
b_luohu_COL;Luohu;;;;;;;;;;;;;x
b_luperon_DR;Luperon;;;;;;;;;;;;;x
b_lusk_WY;Lusk;;;;;;;;;;;;;x
b_lutcher_LA;Lutcher;;;;;;;;;;;;;x
b_luthersburg_Pa;Luthersburg;;;;;;;;;;;;;x
b_lutherville_MD;Lutherville;;;;;;;;;;;;;x
b_lutsen_MN;Lutsen;;;;;;;;;;;;;x
b_luverne_AL;Luverne;;;;;;;;;;;;;x
b_luvianos_MC;Luvianos;;;;;;;;;;;;;x
b_luxemburg_IA;Luxemburg;;;;;;;;;;;;;x
b_luxemburg_WI;Luxemburg;;;;;;;;;;;;;x
b_luzerne_MI;Luzerne;;;;;;;;;;;;;x
b_lydia_LA;Lydia;;;;;;;;;;;;;x
b_lyle_WA;Lyle;;;;;;;;;;;;;x
b_lyman_WA;Lyman;;;;;;;;;;;;;x
b_lyman_WY;Lyman;;;;;;;;;;;;;x
b_lynchburg_TN;Lynchburg;;;;;;;;;;;;;x
b_lynchburg_VA;Lynchburg;;;;;;;;;;;;;x
b_lynden_WA;Lynden;;;;;;;;;;;;;x
b_lyndon_ME;Lyndon;;;;;;;;;;;;;x
b_lyndon_NY;Lyndon;;;;;;;;;;;;;x
b_lynn_AL;Lynn;;;;;;;;;;;;;x
b_lynnhaven_VA;Lynnhaven;;;;;;;;;;;;;x
b_lynnwood_WA;Lynnwood;;;;;;;;;;;;;x
b_lyon_MO;Lyon;;;;;;;;;;;;;x
b_lyon_MS;Lyon;;;;;;;;;;;;;x
b_lyons_CO;Lyons;;;;;;;;;;;;;x
b_lyonsdale_NY;Lyonsdale;;;;;;;;;;;;;x
b_lyster_QC;Lyster;;;;;;;;;;;;;x
b_lytton_BC;Lytton;;;;;;;;;;;;;x
b_mabaruma_GUY_adj;Mabarumaian;;;;;;;;;;;;;x
b_mabaruma_GUY;Mabaruma;;;;;;;;;;;;;x
b_maben_MS;Maben;;;;;;;;;;;;;x
b_maberly_ON;Maberly;;;;;;;;;;;;;x
b_mableton_GA;Mableton;;;;;;;;;;;;;x
b_macabilaro_PT;Macabilaro;;;;;;;;;;;;;x
b_macama_VNZ_adj;Macamaian;;;;;;;;;;;;;x
b_macama_VNZ;Macama;;;;;;;;;;;;;x
b_macamic_QC;Macamic;;;;;;;;;;;;;x
b_macclenny_FL;Macclenny;;;;;;;;;;;;;x
b_macdiarmid_ON;MacDiarmid;;;;;;;;;;;;;x
b_macduff_ON;MacDuff;;;;;;;;;;;;;x
b_maceo_ANT_adj;Maceoian;;;;;;;;;;;;;x
b_maceo_ANT;Maceo;;;;;;;;;;;;;x
b_machaca_BL;Machaca;;;;;;;;;;;;;x
b_machango_ZUL_adj;Machangoian;;;;;;;;;;;;;x
b_machango_ZUL;Machango;;;;;;;;;;;;;x
b_machaquila_PT;Machaquilá;;;;;;;;;;;;;x
b_machias_ME;Machias;;;;;;;;;;;;;x
b_machiasport_ME;Machiasport;;;;;;;;;;;;;x
b_machiques_ZUL_adj;Machiquesian;;;;;;;;;;;;;x
b_machiques_ZUL;Machiques;;;;;;;;;;;;;x
b_mack_OH;Mack;;;;;;;;;;;;;x
b_mackamp_ME;Mackamp;;;;;;;;;;;;;x
b_mackay_ID;Mackay;;;;;;;;;;;;;x
b_mackey_ON;Mackey;;;;;;;;;;;;;x
b_mackinaw_city_MI;Mackinaw City;;;;;;;;;;;;;x
b_macoa_ZUL_adj;Macoaian;;;;;;;;;;;;;x
b_macoa_ZUL;Macoa;;;;;;;;;;;;;x
b_macomb_IL;Macomb;;;;;;;;;;;;;x
b_macon_GA;Macon;;;;;;;;;;;;;x
b_mactier_ON;MacTier;;;;;;;;;;;;;x
b_macultepec_TB;Macultepec;;;;;;;;;;;;;x
b_macuro_VNZ_adj;Macuroian;;;;;;;;;;;;;x
b_macuro_VNZ;Macuro;;;;;;;;;;;;;x
b_macuspana_TB;Macuspana;;;;;;;;;;;;;x
b_macwahoc_ME;Macwahoc;;;;;;;;;;;;;x
b_madawaska_ME;Madawaska;;;;;;;;;;;;;x
b_madeira_park_BC;Madeira Park;;;;;;;;;;;;;x
b_madera_2_adj;Maderan;;maderer;;;;;;;;;;;x
b_madera_adj;Maderan;;maderer;;;;;;;;;;;x
b_madera_CA;Madera;Madera;Madera;;Madera;;;;;;;;;x
b_madil_OK;Madil;;;;;;;;;;;;;x
b_madison_AL;Madison;;;;;;;;;;;;;x
b_madison_GA;Madison;;;;;;;;;;;;;x
b_madison_heights_MI;Madison Heights;;;;;;;;;;;;;x
b_madison_IN;Madison;;;;;;;;;;;;;x
b_madison_ME;Madison;;;;;;;;;;;;;x
b_madison_TN;Madison;;;;;;;;;;;;;x
b_madison_WI;Madison;;;;;;;;;;;;;x
b_madrid_AL;Madrid;;;;;;;;;;;;;x
b_madrid_IA;Madrid;;;;;;;;;;;;;x
b_maeser_UT;Maeser;;;;;;;;;;;;;x
b_mafeking_MB;Mafeking;;;;;;;;;;;;;x
b_magdalena_NM;Magdalena;;;;;;;;;;;;;x
b_magdalena_penasco_OA;Magdalena Peñasco;;;;;;;;;;;;;x
b_magdalena_tequisistlan_OA;Magdalena Tequisistlán;;;;;;;;;;;;;x
b_magdelena_JA;Magdelena;;;;;;;;;;;;;x
b_magdelena_SO;Magdelena;;;;;;;;;;;;;x
b_magic_AL;Magic;;;;;;;;;;;;;x
b_magna_UT;Magna;;;;;;;;;;;;;x
b_magnetawan_ON;Magnetawan;;;;;;;;;;;;;x
b_magnolia_AR;Magnolia;;;;;;;;;;;;;x
b_magnolia_MS;Magnolia;;;;;;;;;;;;;x
b_magnum_OK;Magnum;;;;;;;;;;;;;x
b_magog_QC;Magog;;;;;;;;;;;;;x
b_magpie_QC;Magpie;;;;;;;;;;;;;x
b_magrath_AB;Magrath;;;;;;;;;;;;;x
b_maguey_JA;Maguey;;;;;;;;;;;;;x
b_mahahual_QR;Mahahual;;;;;;;;;;;;;x
b_mahatta_BC;Mahatta;;;;;;;;;;;;;x
b_mahnomen_MN;Mahnomen;;;;;;;;;;;;;x
b_mahogany_UT;Mahogany;;;;;;;;;;;;;x
b_mahomet_IL;Mahomet;;;;;;;;;;;;;x
b_maicao_COL_adj;Maicaoian;;;;;;;;;;;;;x
b_maicao_COL;Maicao;;;;;;;;;;;;;x
b_maidstone_SK;Maidstone;;;;;;;;;;;;;x
b_maijoma_CH;Maijoma;;;;;;;;;;;;;x
b_mainland_NL_adj;Mainlandian;;;;;;;;;;;;;x
b_mainland_NL;Mainland;;;;;;;;;;;;;x
b_maiquetia_VNZ_adj;Maiquetiaian;;;;;;;;;;;;;x
b_maiquetia_VNZ;Maiquetia;;;;;;;;;;;;;x
b_maitland_MO;Maitland;;;;;;;;;;;;;x
b_maitland_ON;Maitland;;;;;;;;;;;;;x
b_maizerets_QC;Maizerets;;;;;;;;;;;;;x
b_majada_villalobos_OA;Majada Villalobos;;;;;;;;;;;;;x
b_majagua_CUB;Majagua;;;;;;;;;;;;;x
b_makoti_ND;Makoti;;;;;;;;;;;;;x
b_malacatan_CP;Malacatán;;;;;;;;;;;;;x
b_malacatancito_GT;Malacatancito;;;;;;;;;;;;;x
b_malad_city_ID;Malad City;;;;;;;;;;;;;x
b_malakwa_BC;Malakwa;;;;;;;;;;;;;x
b_malambo_COL_adj;Malamboian;;;;;;;;;;;;;x
b_malambo_COL;Malambo;;;;;;;;;;;;;x
b_malartic_QC;Malartic;;;;;;;;;;;;;x
b_malden_MO;Malden;;;;;;;;;;;;;x
b_malden_NY;Malden;;;;;;;;;;;;;x
b_malena_PAN_adj;Malenaian;;;;;;;;;;;;;x
b_malena_PAN;Malena;;;;;;;;;;;;;x
b_malibu_adj;Malibian;;maliber;;;;;;;;;;;x
b_malibu_CA;Malibu;Malibu;Malibu;;Malibu;;;;;;;;;x
b_malin_OR;Malin;;;;;;;;;;;;;x
b_maliotenam_QC;Maliotenam;;;;;;;;;;;;;x
b_malone_bay_MI;Malone Bay;;;;;;;;;;;;;x
b_malone_FL;Malone;;;;;;;;;;;;;x
b_malone_NY;Malone;;;;;;;;;;;;;x
b_malta_ID;Malta;;;;;;;;;;;;;x
b_malta_MT;Malta;;;;;;;;;;;;;x
b_malvern_AR;Malvern;;;;;;;;;;;;;x
b_mamaroneck_NY;Mamaroneck;;;;;;;;;;;;;x
b_mamin_WW;Mamin;;;;;;;;;;;;;x
b_mammoth_caves_KY;Mammoth Caves;;;;;;;;;;;;;x
b_mamporal_VNZ;Mamporal;;;;;;;;;;;;;x
b_mana_FRG_adj;Manaian;;;;;;;;;;;;;x
b_mana_FRG;Mana;;;;;;;;;;;;;x
b_managua_NIC_adj;Managuaian;;;;;;;;;;;;;x
b_managua_NIC;Managua;;;;;;;;;;;;;x
b_manalapan_NJ;Manalapan;;;;;;;;;;;;;x
b_manaquitas_CUB;Manaquitas;;;;;;;;;;;;;x
b_manasquan_NJ;Manasquan;;;;;;;;;;;;;x
b_manassas_VA;Manassas;;;;;;;;;;;;;x
b_mancarron_NIC_adj;Mancarronian;;;;;;;;;;;;;x
b_mancarron_NIC;Mancarron;;;;;;;;;;;;;x
b_mancelona_MI;Mancelona;;;;;;;;;;;;;x
b_manche_BL;Manche;;;;;;;;;;;;;x
b_manchester_GA;Manchester;;;;;;;;;;;;;x
b_manchester_MI;Manchester;;;;;;;;;;;;;x
b_manchester_NH;Manchester;;;;;;;;;;;;;x
b_manchester_OH;Manchester;;;;;;;;;;;;;x
b_manchester_PA;Manchester;;;;;;;;;;;;;x
b_manchester_VT;Manchester;;;;;;;;;;;;;x
b_mancos_CO;Mancos;;;;;;;;;;;;;x
b_mandan_ND;Mandan;;;;;;;;;;;;;x
b_mandaree_ND;Mandaree;;;;;;;;;;;;;x
b_manderson_SD;Manderson;;;;;;;;;;;;;x
b_mandeville_JA;Mandeville;;;;;;;;;;;;;x
b_mandeville_LA;Mandeville;;;;;;;;;;;;;x
b_mangham_LA;Mangham;;;;;;;;;;;;;x
b_manhattan_CO;Manhattan;;;;;;;;;;;;;x
b_manhattan_KS;Manhattan;;;;;;;;;;;;;x
b_manhattan_NY;Manhattan;;;;;;;;;;;;;x
b_manhatten_MT;Manhatten;;;;;;;;;;;;;x
b_maniabon_CUB;Maniabon;;;;;;;;;;;;;x
b_manic_cinq_QC;Manic-Cinq;;;;;;;;;;;;;x
b_manicaragua_CUB;Manicaragua;;;;;;;;;;;;;x
b_manigotagan_MB;Manigotagan;;;;;;;;;;;;;x
b_manila_UT;Manila;;;;;;;;;;;;;x
b_manistee_MI;Manistee;;;;;;;;;;;;;x
b_manistique_MI;Manistique;;;;;;;;;;;;;x
b_manitou_QC;Manitou;;;;;;;;;;;;;x
b_manitou_springs_CO;Manitou Springs;;;;;;;;;;;;;x
b_manitowaning_ON;Manitowaning;;;;;;;;;;;;;x
